tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk,ndvi,month,year,day_of_week
2014-08-20,DKI4,75.0,118.126708984375,13.0,12.0,65.0,13.0,75.0,PM10,SEDANG,30.8,22.1,0.0,0.0,10.6,63.0,22.75,26.5,76.0,52.0,1007.8,19.1,63.0,96.0,53.0,93.0,16.0,12.6,5.1,6.8,1.8,1009.5,1005.6,0.0,0.0050605278825163,0.0,0.0,,0.0,Wednesday,1,2014.0,2817994.0,0.5079,8.0,2014.0,2.0
2014-08-20,DKI5,64.0,39.31404113769531,8.0,15.0,104.0,10.0,104.0,O3,TIDAK SEHAT,30.3,23.1,0.0,0.0,8.3,43.0,22.08,26.7,75.0,49.0,1010.3,15.8,43.0,92.0,56.0,95.0,17.0,11.7,4.3,5.4,1.8,1012.1,1008.0,0.0,0.0042561615361773,0.0,0.0,,0.0,Wednesday,1,2014.0,2430410.0,0.36801875,8.0,2014.0,2.0
2014-08-21,DKI1,63.0,91.30564880371094,12.0,28.0,68.0,18.0,68.0,O3,SEDANG,30.4,23.2,0.0,0.0,9.2,69.0,21.06,26.8,75.0,49.0,1010.1,19.8,69.0,93.0,56.0,100.0,14.0,13.2,5.9,7.9,2.5,1011.6,1007.8,0.0,0.0058410058410058,0.0,0.0,,0.0,Thursday,1,2014.0,910381.0,0.36925,8.0,2014.0,3.0
2014-08-21,DKI2,81.0,109.26991271972656,17.0,22.0,59.0,16.0,81.0,PM10,SEDANG,30.3,23.3,0.0,0.0,10.6,77.0,22.09,26.9,76.0,48.0,1009.9,20.5,77.0,92.0,56.0,98.0,9.0,14.0,6.5,8.3,3.4,1011.4,1007.6,0.0,0.0064362808198831,0.0,0.0,,0.0,Thursday,1,2014.0,1729444.0,0.2275,8.0,2014.0,3.0
2014-08-21,DKI3,23.0,48.631202697753906,14.0,17.0,88.0,12.0,88.0,O3,SEDANG,30.5,21.3,0.0,0.0,9.2,69.0,21.06,26.2,77.0,49.0,1002.5,19.8,69.0,98.0,55.0,100.0,14.0,13.2,5.9,7.9,2.5,1004.0,1000.3,0.0,0.0058852867830423,0.0,0.0,,0.0,Thursday,1,2014.0,2164070.0,0.52625,8.0,2014.0,3.0
2014-08-21,DKI4,93.0,121.35222625732422,14.0,16.0,88.0,14.0,93.0,PM10,SEDANG,30.8,22.0,0.0,0.0,10.6,77.0,22.09,26.5,77.0,48.0,1006.7,20.5,77.0,96.0,53.0,98.0,9.0,14.0,6.5,8.3,3.4,1008.1,1004.4,0.0,0.0064567398430515,0.0,0.0,,0.0,Thursday,1,2014.0,2817994.0,0.5099,8.0,2014.0,3.0
2014-08-21,DKI5,82.0,99.08827209472656,8.0,20.0,88.0,16.0,82.0,PM10,SEDANG,30.3,23.1,0.0,0.0,9.2,69.0,21.06,26.8,75.0,49.0,1009.2,19.8,69.0,93.0,56.0,100.0,14.0,13.2,5.9,7.9,2.5,1010.7,1006.9,0.0,0.0058462148236226,0.0,0.0,,0.0,Thursday,1,2014.0,2430410.0,0.36585,8.0,2014.0,3.0
2014-08-22,DKI1,53.0,72.21991729736328,10.0,25.0,47.0,20.0,53.0,PM10,SEDANG,30.0,23.9,0.4,2.0,17.7,86.0,20.82,26.8,78.0,82.0,1009.4,32.4,86.0,90.0,61.0,100.0,13.0,19.4,9.8,7.6,3.1,1011.3,1006.7,3.92,0.0097087378640776,0.0,0.0,,0.0,Friday,1,2014.0,910381.0,0.35140625,8.0,2014.0,4.0
2014-08-22,DKI2,65.0,89.16816711425781,14.0,13.0,51.0,12.0,65.0,PM10,SEDANG,29.9,24.0,0.4,2.0,18.1,89.0,21.28,26.8,78.0,85.0,1009.2,33.5,89.0,91.0,61.0,100.0,20.0,20.1,10.7,8.6,4.2,1011.2,1006.6,4.28,0.0106024573919936,0.0,0.0,,0.0,Friday,1,2014.0,1729444.0,0.226525,8.0,2014.0,4.0
2014-08-22,DKI3,30.0,59.08182907104492,14.0,19.0,63.0,11.0,63.0,O3,SEDANG,30.5,21.5,0.4,2.0,17.7,86.0,20.82,26.2,80.0,82.0,1001.8,32.4,86.0,96.0,58.0,100.0,13.0,19.4,9.8,7.6,3.1,1003.8,999.2,3.92,0.009782391694949,0.0,0.0,,0.0,Friday,1,2014.0,2164070.0,0.52318125,8.0,2014.0,4.0
2014-08-22,DKI4,108.0,130.49411010742188,11.0,14.0,63.0,11.0,108.0,PM10,TIDAK SEHAT,30.6,22.8,0.4,2.0,18.1,89.0,21.28,26.5,79.0,85.0,1006.0,33.5,89.0,96.0,57.0,100.0,20.0,20.1,10.7,8.6,4.2,1008.0,1003.4,4.28,0.0106361829025844,0.0,0.0,,0.0,Friday,1,2014.0,2817994.0,0.5119,8.0,2014.0,4.0
2014-08-22,DKI5,66.0,52.54175567626953,8.0,19.0,58.0,13.0,66.0,PM10,SEDANG,29.9,23.8,0.4,2.0,17.7,86.0,20.82,26.7,78.0,82.0,1008.5,32.4,86.0,90.0,61.0,100.0,13.0,19.4,9.8,7.6,3.1,1010.4,1005.8,3.92,0.0097174020823004,0.0,0.0,,0.0,Friday,1,2014.0,2430410.0,0.3636812499999999,8.0,2014.0,4.0
2014-08-23,DKI1,51.0,76.17926788330078,13.0,18.0,62.0,13.0,62.0,O3,SEDANG,30.9,24.3,1.4,6.0,13.7,89.0,21.61,27.3,77.0,37.0,1009.5,27.0,89.0,92.0,58.0,94.0,7.0,17.8,8.0,10.1,2.6,1011.6,1007.0,11.2,0.0079247152055473,1.0,0.0,,1.0,Saturday,0,2014.0,910381.0,0.3335625,8.0,2014.0,5.0
2014-08-23,DKI2,66.0,93.75399780273438,13.0,11.0,60.0,11.0,66.0,PM10,SEDANG,30.8,24.3,0.6,4.0,15.0,86.0,22.24,27.3,77.0,31.0,1009.3,29.2,86.0,93.0,58.0,87.0,9.0,18.1,9.2,9.7,3.1,1011.4,1006.9,5.52,0.0091152283761022,0.0,0.0,,1.0,Saturday,0,2014.0,1729444.0,0.22555,8.0,2014.0,5.0
2014-08-23,DKI3,21.0,49.18320846557617,16.0,16.0,76.0,9.0,76.0,O3,SEDANG,31.4,22.2,1.4,6.0,13.7,89.0,21.61,26.6,79.0,37.0,1002.0,27.0,89.0,96.0,54.0,94.0,7.0,17.8,8.0,10.1,2.6,1004.1,999.6,11.2,0.0079840319361277,1.0,0.0,,1.0,Saturday,0,2014.0,2164070.0,0.5201125,8.0,2014.0,5.0
2014-08-23,DKI4,76.0,114.08757781982422,13.0,11.0,67.0,9.0,76.0,PM10,SEDANG,31.5,23.0,0.6,4.0,15.0,86.0,22.24,27.1,77.0,31.0,1006.1,29.2,86.0,95.0,53.0,87.0,9.0,18.1,9.2,9.7,3.1,1008.2,1003.7,5.52,0.0091442202564357,0.0,0.0,,1.0,Saturday,0,2014.0,2817994.0,0.5139,8.0,2014.0,5.0
2014-08-23,DKI5,54.0,60.19303894042969,10.0,12.0,84.0,10.0,84.0,O3,SEDANG,30.9,24.2,1.4,6.0,13.7,89.0,21.61,27.2,77.0,37.0,1008.6,27.0,89.0,92.0,58.0,94.0,7.0,17.8,8.0,10.1,2.6,1010.7,1006.1,11.2,0.0079317866349395,1.0,0.0,,1.0,Saturday,0,2014.0,2430410.0,0.3615124999999999,8.0,2014.0,5.0
2014-08-24,DKI1,49.0,70.38684844970703,9.0,15.0,62.0,8.0,62.0,O3,SEDANG,30.4,23.2,0.4,3.0,11.1,80.0,21.01,26.8,77.0,40.0,1009.8,26.6,80.0,94.0,59.0,89.0,8.0,13.6,4.9,6.8,1.1,1011.7,1007.6,1.96,0.0048524460289166,0.0,0.0,,1.0,Sunday,0,2014.0,910381.0,0.31571875,8.0,2014.0,6.0
2014-08-24,DKI2,62.0,77.96125793457031,12.0,10.0,63.0,9.0,63.0,O3,SEDANG,30.4,23.2,1.5,5.0,12.5,77.0,21.71,26.8,78.0,37.0,1009.6,25.2,77.0,94.0,59.0,92.0,3.0,14.1,5.9,7.2,0.5,1011.6,1007.2,8.850000000000001,0.0058438985736925,1.0,0.0,,1.0,Sunday,0,2014.0,1729444.0,0.224575,8.0,2014.0,6.0
2014-08-24,DKI3,29.0,48.078819274902344,14.0,12.0,82.0,7.0,82.0,O3,SEDANG,30.5,22.3,0.4,3.0,11.1,80.0,21.01,26.2,80.0,40.0,1002.3,26.6,80.0,96.0,59.0,89.0,8.0,13.6,4.9,6.8,1.1,1004.1,1000.2,1.96,0.0048887558615185,0.0,0.0,,1.0,Sunday,0,2014.0,2164070.0,0.51704375,8.0,2014.0,6.0
2014-08-24,DKI4,75.0,111.95646667480469,12.0,8.0,54.0,8.0,75.0,PM10,SEDANG,30.9,22.6,1.5,5.0,12.5,77.0,21.71,26.6,77.0,37.0,1006.4,25.2,77.0,95.0,56.0,92.0,3.0,14.1,5.9,7.2,0.5,1008.3,1004.0,8.850000000000001,0.005862480127186,1.0,0.0,,1.0,Sunday,0,2014.0,2817994.0,0.5159,8.0,2014.0,6.0
2014-08-24,DKI5,62.0,51.667198181152344,7.0,14.0,73.0,7.0,73.0,O3,SEDANG,30.3,23.2,0.4,3.0,11.1,80.0,21.01,26.7,77.0,40.0,1008.9,26.6,80.0,94.0,59.0,89.0,8.0,13.6,4.9,6.8,1.1,1010.8,1006.7,1.96,0.0048567747051243,0.0,0.0,,1.0,Sunday,0,2014.0,2430410.0,0.3593437499999999,8.0,2014.0,6.0
2014-08-25,DKI1,41.0,56.334259033203125,9.0,30.0,68.0,25.0,68.0,O3,SEDANG,29.7,23.0,0.5,2.0,10.2,85.0,18.54,26.4,78.0,61.0,1010.0,27.4,85.0,95.0,62.0,89.0,13.0,12.8,4.2,6.5,1.8,1011.9,1007.6,2.1,0.0041584158415841,0.0,0.0,,0.0,Monday,1,2014.0,910381.0,0.297875,8.0,2014.0,0.0
2014-08-25,DKI2,65.0,89.36027526855469,15.0,14.0,71.0,14.0,71.0,O3,SEDANG,29.7,22.7,0.1,1.0,11.0,72.0,20.44,26.3,78.0,58.0,1009.8,25.6,72.0,96.0,61.0,85.0,9.0,13.7,5.1,7.2,2.5,1011.7,1007.4,0.51,0.005050505050505,0.0,0.0,,0.0,Monday,1,2014.0,1729444.0,0.2236,8.0,2014.0,0.0
2014-08-25,DKI3,28.0,54.15407180786133,14.0,11.0,76.0,6.0,76.0,O3,SEDANG,29.9,22.1,0.5,2.0,10.2,85.0,18.54,25.7,82.0,61.0,1002.4,27.4,85.0,98.0,64.0,89.0,13.0,12.8,4.2,6.5,1.8,1004.3,1000.1,2.1,0.0041899441340782,0.0,0.0,,0.0,Monday,1,2014.0,2164070.0,0.5139750000000001,8.0,2014.0,0.0
2014-08-25,DKI4,72.0,110.31059265136719,11.0,12.0,69.0,9.0,72.0,PM10,SEDANG,30.1,22.3,0.1,1.0,11.0,72.0,20.44,26.2,78.0,58.0,1006.6,25.6,72.0,97.0,60.0,85.0,9.0,13.7,5.1,7.2,2.5,1008.5,1004.2,0.51,0.005066560699384,0.0,0.0,,0.0,Monday,1,2014.0,2817994.0,0.5179,8.0,2014.0,0.0
2014-08-25,DKI5,61.0,55.201141357421875,7.0,13.0,90.0,11.0,90.0,O3,SEDANG,29.6,22.9,0.5,2.0,10.2,85.0,18.54,26.4,78.0,61.0,1009.1,27.4,85.0,95.0,62.0,89.0,13.0,12.8,4.2,6.5,1.8,1011.0,1006.7,2.1,0.0041621246655435,0.0,0.0,,0.0,Monday,1,2014.0,2430410.0,0.3571749999999999,8.0,2014.0,0.0
2014-08-26,DKI1,44.0,72.7733154296875,13.0,31.0,65.0,17.0,65.0,O3,SEDANG,30.2,22.7,0.0,0.0,10.6,71.0,22.84,26.5,76.0,25.0,1009.9,22.3,71.0,93.0,58.0,54.0,6.0,13.1,5.2,7.9,2.2,1011.9,1007.2,0.0,0.0051490246559065,0.0,0.0,,0.0,Tuesday,1,2014.0,910381.0,0.28003125,8.0,2014.0,1.0
2014-08-26,DKI2,72.0,104.8625717163086,17.0,15.0,52.0,20.0,72.0,PM10,SEDANG,30.0,22.7,0.0,0.0,12.8,73.0,23.75,26.5,76.0,25.0,1009.7,25.9,73.0,93.0,58.0,69.0,2.0,13.7,6.2,7.2,2.5,1011.8,1007.1,0.0,0.0061404377537882,0.0,0.0,,0.0,Tuesday,1,2014.0,1729444.0,0.222625,8.0,2014.0,1.0
2014-08-26,DKI3,34.0,55.68989944458008,14.0,13.0,89.0,6.0,89.0,O3,SEDANG,30.4,21.3,0.0,0.0,10.6,71.0,22.84,26.0,78.0,25.0,1002.4,22.3,71.0,96.0,56.0,54.0,6.0,13.1,5.2,7.9,2.2,1004.3,999.7,0.0,0.0051875498802873,0.0,0.0,,0.0,Tuesday,1,2014.0,2164070.0,0.51090625,8.0,2014.0,1.0
2014-08-26,DKI4,68.0,117.38187408447266,19.0,12.0,76.0,20.0,76.0,O3,SEDANG,30.6,21.8,0.0,0.0,12.8,73.0,23.75,26.3,76.0,25.0,1006.5,25.9,73.0,95.0,54.0,69.0,2.0,13.7,6.2,7.2,2.5,1008.5,1003.9,0.0,0.0061599602583209,0.0,0.0,,0.0,Tuesday,1,2014.0,2817994.0,0.5199,8.0,2014.0,1.0
2014-08-26,DKI5,58.0,56.085662841796875,7.0,15.0,97.0,10.0,97.0,O3,SEDANG,30.1,22.7,0.0,0.0,10.6,71.0,22.84,26.5,76.0,25.0,1009.0,22.3,71.0,93.0,58.0,54.0,6.0,13.1,5.2,7.9,2.2,1011.0,1006.3,0.0,0.0051536174430128,0.0,0.0,,0.0,Tuesday,1,2014.0,2430410.0,0.3550062499999999,8.0,2014.0,1.0
2014-08-27,DKI1,55.0,82.39283752441406,12.0,26.0,45.0,18.0,55.0,PM10,SEDANG,30.3,23.0,0.1,1.0,13.1,78.0,22.18,26.5,76.0,68.0,1009.4,25.6,78.0,93.0,58.0,99.0,25.0,15.6,7.8,6.8,3.1,1011.2,1006.8,0.78,0.0077273627897761,0.0,0.0,,0.0,Wednesday,1,2014.0,910381.0,0.2621875,8.0,2014.0,2.0
2014-08-27,DKI2,84.0,98.61573791503906,15.0,15.0,51.0,13.0,84.0,PM10,SEDANG,30.2,22.8,0.1,1.0,15.0,79.0,23.11,26.4,77.0,66.0,1009.2,29.5,79.0,94.0,58.0,99.0,18.0,16.8,8.2,7.9,2.6,1011.0,1006.7,0.82,0.0081252477209671,0.0,0.0,,0.0,Wednesday,1,2014.0,1729444.0,0.22165,8.0,2014.0,2.0
2014-08-27,DKI3,35.0,70.47940063476562,14.0,22.0,88.0,7.0,88.0,O3,SEDANG,30.8,21.4,0.1,1.0,13.1,78.0,22.18,26.0,78.0,68.0,1001.8,25.6,78.0,97.0,55.0,99.0,25.0,15.6,7.8,6.8,3.1,1003.6,999.4,0.78,0.0077859852265921,0.0,0.0,,0.0,Wednesday,1,2014.0,2164070.0,0.5078375,8.0,2014.0,2.0
2014-08-27,DKI4,84.0,118.35762023925781,12.0,13.0,56.0,15.0,84.0,PM10,SEDANG,30.9,22.0,0.1,1.0,15.0,79.0,23.11,26.3,77.0,66.0,1006.0,29.5,79.0,97.0,53.0,99.0,18.0,16.8,8.2,7.9,2.6,1007.8,1003.5,0.82,0.0081510934393638,0.0,0.0,,0.0,Wednesday,1,2014.0,2817994.0,0.5219,8.0,2014.0,2.0
2014-08-27,DKI5,70.0,82.7802963256836,8.0,22.0,59.0,12.0,70.0,PM10,SEDANG,30.3,22.9,0.1,1.0,13.1,78.0,22.18,26.5,76.0,68.0,1008.5,25.6,78.0,93.0,58.0,99.0,25.0,15.6,7.8,6.8,3.1,1010.3,1005.9,0.78,0.0077342588001983,0.0,0.0,,0.0,Wednesday,1,2014.0,2430410.0,0.3528374999999999,8.0,2014.0,2.0
2014-08-28,DKI1,49.0,72.99769592285156,12.0,24.0,49.0,14.0,49.0,PM10,BAIK,30.6,23.8,0.4,4.0,11.8,83.0,22.51,26.8,75.0,86.0,1010.1,25.2,83.0,89.0,57.0,100.0,51.0,15.7,7.8,9.0,3.9,1012.4,1007.5,3.12,0.0077220077220077,0.0,0.0,,0.0,Thursday,1,2014.0,910381.0,0.24434375,8.0,2014.0,3.0
2014-08-28,DKI2,76.0,96.69200134277344,15.0,13.0,54.0,14.0,76.0,PM10,SEDANG,30.5,23.9,0.8,4.0,12.5,85.0,22.94,26.8,76.0,87.0,1009.9,26.3,85.0,91.0,57.0,100.0,56.0,16.6,8.4,9.7,3.9,1012.2,1007.4,6.720000000000001,0.0083176552133874,0.0,0.0,,0.0,Thursday,1,2014.0,1729444.0,0.220675,8.0,2014.0,3.0
2014-08-28,DKI3,22.0,47.66157531738281,14.0,13.0,78.0,7.0,78.0,O3,SEDANG,31.1,21.7,0.4,4.0,11.8,83.0,22.51,26.3,77.0,86.0,1002.5,25.2,83.0,94.0,54.0,100.0,51.0,15.7,7.8,9.0,3.9,1004.8,1000.1,3.12,0.0077805486284289,0.0,0.0,,0.0,Thursday,1,2014.0,2164070.0,0.50476875,8.0,2014.0,3.0
2014-08-28,DKI4,72.0,113.09212493896484,13.0,9.0,57.0,12.0,72.0,PM10,SEDANG,31.3,22.7,0.8,4.0,12.5,85.0,22.94,26.7,75.0,87.0,1006.7,26.3,85.0,93.0,53.0,100.0,56.0,16.6,8.4,9.7,3.9,1008.9,1004.2,6.720000000000001,0.008344094566405,0.0,0.0,,0.0,Thursday,1,2014.0,2817994.0,0.5239,8.0,2014.0,3.0
2014-08-28,DKI5,62.0,50.89741897583008,9.0,17.0,69.0,11.0,69.0,O3,SEDANG,30.5,23.7,0.4,4.0,11.8,83.0,22.51,26.8,75.0,86.0,1009.2,25.2,83.0,89.0,57.0,100.0,51.0,15.7,7.8,9.0,3.9,1011.5,1006.6,3.12,0.0077288941736028,0.0,0.0,,0.0,Thursday,1,2014.0,2430410.0,0.35066875,8.0,2014.0,3.0
2014-08-29,DKI1,52.0,65.45153045654297,11.0,27.0,55.0,17.0,55.0,O3,SEDANG,30.1,23.0,0.9,6.0,10.2,99.0,19.34,26.2,79.0,89.0,1011.0,24.5,99.0,94.0,60.0,100.0,70.0,12.3,4.4,5.0,1.1,1012.5,1008.8,3.96,0.0043521266073194,0.0,0.0,,0.0,Friday,1,2014.0,910381.0,0.2265,8.0,2014.0,4.0
2014-08-29,DKI2,76.0,93.9625473022461,15.0,13.0,60.0,14.0,76.0,PM10,SEDANG,30.1,23.0,1.0,4.0,11.5,102.0,20.42,26.2,78.0,88.0,1010.8,24.5,102.0,95.0,60.0,100.0,68.0,12.6,5.1,4.7,0.8,1012.4,1008.3,5.1,0.0050455085081123,0.0,0.0,,0.0,Friday,1,2014.0,1729444.0,0.2197,8.0,2014.0,4.0
2014-08-29,DKI3,23.0,54.5881233215332,15.0,20.0,70.0,9.0,70.0,O3,SEDANG,30.1,22.0,0.9,6.0,10.2,99.0,19.34,25.6,81.0,89.0,1003.4,24.5,99.0,97.0,62.0,100.0,70.0,12.3,4.4,5.0,1.1,1005.0,1001.3,3.96,0.0043850906916483,0.0,0.0,,0.0,Friday,1,2014.0,2164070.0,0.5017,8.0,2014.0,4.0
2014-08-29,DKI4,71.0,102.46488189697266,12.0,9.0,63.0,10.0,71.0,PM10,SEDANG,30.5,22.5,1.0,4.0,11.5,102.0,20.42,26.1,79.0,88.0,1007.5,24.5,102.0,96.0,58.0,100.0,68.0,12.6,5.1,4.7,0.8,1009.2,1005.1,5.1,0.005062034739454,0.0,0.0,,0.0,Friday,1,2014.0,2817994.0,0.5259,8.0,2014.0,4.0
2014-08-29,DKI5,70.0,61.89657211303711,8.0,20.0,73.0,12.0,73.0,O3,SEDANG,30.0,23.0,0.9,6.0,10.2,99.0,19.34,26.2,79.0,89.0,1010.0,24.5,99.0,94.0,60.0,100.0,70.0,12.3,4.4,5.0,1.1,1011.6,1007.9,3.96,0.0043564356435643,0.0,0.0,,0.0,Friday,1,2014.0,2430410.0,0.3485,8.0,2014.0,4.0
2014-08-30,DKI1,58.0,81.1047592163086,9.0,27.0,44.0,18.0,58.0,PM10,SEDANG,30.2,23.0,0.2,1.0,13.7,79.0,22.01,26.5,76.0,58.0,1010.3,27.7,79.0,90.0,59.0,82.0,12.0,16.7,8.3,6.5,3.9,1012.1,1007.7,1.66,0.0082153815698307,0.0,0.0,,1.0,Saturday,0,2014.0,910381.0,0.2272,8.0,2014.0,5.0
2014-08-30,DKI2,77.0,108.23445892333984,15.0,18.0,57.0,22.0,77.0,PM10,SEDANG,30.1,23.1,0.0,0.0,13.8,82.0,22.79,26.4,77.0,57.0,1010.1,28.1,82.0,90.0,59.0,87.0,24.0,17.4,8.9,9.4,5.0,1012.0,1007.4,0.0,0.0088110088110088,0.0,0.0,,1.0,Saturday,0,2014.0,1729444.0,0.22034375,8.0,2014.0,5.0
2014-08-30,DKI3,28.0,65.04774475097656,13.0,20.0,92.0,8.0,92.0,O3,SEDANG,30.6,21.2,0.2,1.0,13.7,79.0,22.01,25.8,79.0,58.0,1002.7,27.7,79.0,96.0,58.0,82.0,12.0,16.7,8.3,6.5,3.9,1004.5,1000.2,1.66,0.008277650344071,0.0,0.0,,1.0,Saturday,0,2014.0,2164070.0,0.49891875,8.0,2014.0,5.0
2014-08-30,DKI4,78.0,122.39498138427734,12.0,13.0,58.0,12.0,78.0,PM10,SEDANG,30.9,22.2,0.0,0.0,13.8,82.0,22.79,26.3,76.0,57.0,1006.9,28.1,82.0,93.0,56.0,87.0,24.0,17.4,8.9,9.4,5.0,1008.8,1004.2,0.0,0.0088390108253053,0.0,0.0,,1.0,Saturday,0,2014.0,2817994.0,0.52119375,8.0,2014.0,5.0
2014-08-30,DKI5,62.0,56.0201530456543,7.0,22.0,58.0,13.0,62.0,PM10,SEDANG,30.2,23.0,0.2,1.0,13.7,79.0,22.01,26.4,76.0,58.0,1009.4,27.7,79.0,90.0,59.0,82.0,12.0,16.7,8.3,6.5,3.9,1011.2,1006.8,1.66,0.0082227065583514,0.0,0.0,,1.0,Saturday,0,2014.0,2430410.0,0.350875,8.0,2014.0,5.0
2014-08-31,DKI1,55.0,77.37681579589844,10.0,17.0,54.0,14.0,55.0,PM10,SEDANG,30.4,23.2,0.2,1.0,11.7,72.0,22.14,26.5,77.0,29.0,1009.7,25.9,72.0,94.0,57.0,63.0,9.0,15.6,7.3,7.2,1.6,1011.1,1007.9,1.46,0.0072298702584926,0.0,0.0,,1.0,Sunday,0,2014.0,910381.0,0.2279,8.0,2014.0,6.0
2014-08-31,DKI2,67.0,87.13580322265625,11.0,11.0,56.0,7.0,67.0,PM10,SEDANG,30.4,23.1,0.0,0.0,13.8,72.0,22.94,26.5,78.0,25.0,1009.5,28.4,72.0,93.0,56.0,57.0,6.0,16.2,8.0,5.8,1.9,1010.9,1007.8,0.0,0.0079247152055473,0.0,0.0,,1.0,Sunday,0,2014.0,1729444.0,0.2209875,8.0,2014.0,6.0
2014-08-31,DKI3,30.0,55.735931396484375,14.0,16.0,83.0,5.0,83.0,O3,SEDANG,30.7,21.6,0.2,1.0,11.7,72.0,22.14,26.0,79.0,29.0,1002.2,25.9,72.0,98.0,55.0,63.0,9.0,15.6,7.3,7.2,1.6,1003.5,1000.4,1.46,0.0072839752544402,0.0,0.0,,1.0,Sunday,0,2014.0,2164070.0,0.4961375,8.0,2014.0,6.0
2014-08-31,DKI4,80.0,121.88426208496094,13.0,9.0,61.0,7.0,80.0,PM10,SEDANG,31.1,22.2,0.0,0.0,13.8,72.0,22.94,26.4,77.0,25.0,1006.3,28.4,72.0,97.0,52.0,57.0,6.0,16.2,8.0,5.8,1.9,1007.7,1004.6,0.0,0.0079499155321474,0.0,0.0,,1.0,Sunday,0,2014.0,2817994.0,0.5164875,8.0,2014.0,6.0
2014-08-31,DKI5,60.0,57.65824508666992,8.0,15.0,50.0,9.0,60.0,PM10,SEDANG,30.3,23.1,0.2,1.0,11.7,72.0,22.14,26.5,77.0,29.0,1008.8,25.9,72.0,94.0,57.0,63.0,9.0,15.6,7.3,7.2,1.6,1010.2,1007.0,1.46,0.0072363203806502,0.0,0.0,,1.0,Sunday,0,2014.0,2430410.0,0.3532499999999999,8.0,2014.0,6.0
2014-09-01,DKI1,50.0,76.95340728759766,11.0,20.0,50.0,15.0,50.0,PM10,BAIK,31.2,24.1,0.1,1.0,16.3,87.0,21.66,27.0,76.0,44.0,1009.3,29.9,87.0,89.0,55.0,94.0,9.0,20.6,10.4,10.1,4.2,1011.1,1007.2,1.04,0.0103041712077677,0.0,0.0,,0.0,Monday,1,2014.0,910381.0,0.2286,9.0,2014.0,0.0
2014-09-01,DKI2,59.0,65.09393310546875,10.0,9.0,60.0,14.0,60.0,O3,SEDANG,31.2,24.1,1.0,4.0,16.8,91.0,22.39,27.0,77.0,45.0,1009.1,31.0,91.0,89.0,55.0,92.0,6.0,21.1,11.1,9.4,5.2,1010.8,1007.0,11.1,0.0109999009017936,0.0,0.0,,0.0,Monday,1,2014.0,1729444.0,0.22163125,9.0,2014.0,0.0
2014-09-01,DKI3,29.0,53.72208786010742,16.0,12.0,75.0,5.0,75.0,O3,SEDANG,31.8,22.4,0.1,1.0,16.3,87.0,21.66,26.3,79.0,44.0,1001.8,29.9,87.0,96.0,51.0,94.0,9.0,20.6,10.4,10.1,4.2,1003.5,999.8,1.04,0.0103813136354561,0.0,0.0,,0.0,Monday,1,2014.0,2164070.0,0.49335625,9.0,2014.0,0.0
2014-09-01,DKI4,68.0,107.27674102783203,14.0,7.0,43.0,5.0,68.0,PM10,SEDANG,32.1,23.4,1.0,4.0,16.8,91.0,22.39,26.8,77.0,45.0,1005.9,31.0,91.0,92.0,49.0,92.0,6.0,21.1,11.1,9.4,5.2,1007.5,1003.9,11.1,0.0110348941246644,0.0,0.0,,0.0,Monday,1,2014.0,2817994.0,0.5117812500000001,9.0,2014.0,0.0
2014-09-01,DKI5,54.0,63.1300048828125,9.0,10.0,42.0,10.0,54.0,PM10,SEDANG,31.1,24.0,0.1,1.0,16.3,87.0,21.66,27.0,76.0,44.0,1008.4,29.9,87.0,89.0,55.0,94.0,9.0,20.6,10.4,10.1,4.2,1010.2,1006.3,1.04,0.0103133677112257,0.0,0.0,,0.0,Monday,1,2014.0,2430410.0,0.3556249999999999,9.0,2014.0,0.0
2014-09-02,DKI1,44.0,69.3809585571289,11.0,27.0,56.0,17.0,56.0,O3,SEDANG,31.6,23.8,0.8,3.0,14.2,70.0,23.63,27.3,76.0,38.0,1010.5,26.6,70.0,91.0,54.0,73.0,6.0,16.6,7.6,8.3,0.8,1012.2,1007.9,6.08,0.0075210291934685,0.0,0.0,,0.0,Tuesday,1,2014.0,910381.0,0.2293,9.0,2014.0,1.0
2014-09-02,DKI2,65.0,92.06474304199219,13.0,12.0,65.0,14.0,65.0,PM10,SEDANG,31.4,23.9,0.0,0.0,15.0,74.0,24.08,27.3,77.0,45.0,1010.3,28.8,74.0,91.0,55.0,82.0,5.0,17.4,8.2,8.6,1.8,1012.1,1007.9,0.0,0.0081164010689894,0.0,0.0,,0.0,Tuesday,1,2014.0,1729444.0,0.222275,9.0,2014.0,1.0
