tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk
2014-03-22,DKI2,48.0,,6.0,17.0,49.0,10.0,49.0,O3,BAIK,28.2,24.1,14.2,23.0,11.8,316.0,15.2,25.6,88.0,95.0,1007.6,31.3,316.0,96.0,80.0,100.0,84.0,19.8,7.6,10.4,0.7,1009.9,1005.5,107.92,0.0075426756649464,1.0,0.0,,1.0,Saturday,0,2014.0,1729444
2014-03-22,DKI3,25.0,,8.0,30.0,57.0,11.0,57.0,O3,SEDANG,28.1,22.8,13.7,23.0,10.8,324.0,16.06,25.1,90.0,93.0,1000.2,30.6,324.0,98.0,78.0,99.0,71.0,17.9,7.2,8.6,0.4,1002.3,998.1,98.64,0.0071985602879424,1.0,0.0,,1.0,Saturday,0,2014.0,2164070
2014-03-22,DKI4,55.0,,7.0,23.0,62.0,12.0,62.0,O3,SEDANG,28.4,23.7,14.2,23.0,11.8,316.0,15.2,25.4,89.0,95.0,1004.4,31.3,316.0,97.0,77.0,100.0,84.0,19.8,7.6,10.4,0.7,1006.6,1002.3,107.92,0.0075667064914376,1.0,0.0,,1.0,Saturday,0,2014.0,2817994
2014-03-22,DKI5,64.0,,4.0,20.0,54.0,9.0,64.0,PM10,SEDANG,28.2,24.0,13.7,23.0,10.8,324.0,16.06,25.6,88.0,93.0,1006.9,30.6,324.0,95.0,79.0,99.0,71.0,17.9,7.2,8.6,0.4,1009.0,1004.7,98.64,0.0071506604429436,1.0,0.0,,1.0,Saturday,0,2014.0,2430410
2014-03-23,DKI1,44.0,,4.0,21.0,51.0,11.0,51.0,O3,SEDANG,28.0,23.6,10.7,17.0,11.1,352.0,12.65,25.3,90.0,95.0,1009.6,23.4,352.0,97.0,80.0,100.0,67.0,13.5,4.5,4.7,1.1,1011.8,1007.6,48.15,0.0044572107765451,1.0,0.0,,1.0,Sunday,0,2014.0,910381
2014-03-23,DKI2,38.0,,5.0,12.0,70.0,12.0,70.0,O3,SEDANG,28.0,23.6,16.3,18.0,11.9,295.0,11.94,25.3,90.0,93.0,1009.4,23.8,295.0,96.0,80.0,100.0,68.0,15.2,4.7,5.4,0.8,1011.7,1007.6,76.61,0.0046562314246086,1.0,0.0,,1.0,Sunday,0,2014.0,1729444
2014-03-23,DKI3,18.0,,8.0,28.0,47.0,8.0,47.0,O3,BAIK,28.0,22.8,10.7,17.0,11.1,352.0,12.65,24.8,93.0,95.0,1002.0,23.4,352.0,99.0,83.0,100.0,67.0,13.5,4.5,4.7,1.1,1004.2,1000.1,48.15,0.0044910179640718,1.0,0.0,,1.0,Sunday,0,2014.0,2164070
2014-03-23,DKI4,49.0,,7.0,13.0,71.0,8.0,71.0,O3,SEDANG,28.3,23.1,16.3,18.0,11.9,295.0,11.94,25.0,92.0,93.0,1006.2,23.8,295.0,98.0,82.0,100.0,68.0,15.2,4.7,5.4,0.8,1008.5,1004.4,76.61,0.0046710395547604,1.0,0.0,,1.0,Sunday,0,2014.0,2817994
2014-03-23,DKI5,46.0,,3.0,17.0,70.0,7.0,70.0,O3,SEDANG,28.0,23.6,10.7,17.0,11.1,352.0,12.65,25.3,90.0,95.0,1008.7,23.4,352.0,97.0,80.0,100.0,67.0,13.5,4.5,4.7,1.1,1010.9,1006.7,48.15,0.0044611876672945,1.0,0.0,,1.0,Sunday,0,2014.0,2430410
2014-03-24,DKI1,68.0,,4.0,49.0,54.0,14.0,68.0,PM10,SEDANG,29.1,23.0,6.1,11.0,9.5,298.0,19.41,25.9,88.0,78.0,1009.2,22.0,298.0,99.0,76.0,100.0,33.0,11.3,4.6,4.7,0.4,1011.2,1007.0,28.059999999999995,0.0045580657946888,1.0,0.0,,0.0,Monday,1,2014.0,910381
2014-03-24,DKI2,72.0,,10.0,35.0,51.0,19.0,72.0,PM10,SEDANG,29.0,22.9,8.3,12.0,11.5,281.0,19.62,25.8,88.0,78.0,1009.0,23.8,281.0,99.0,76.0,100.0,19.0,12.3,5.5,5.0,1.5,1011.0,1006.9,45.650000000000006,0.0054509415262636,1.0,0.0,,0.0,Monday,1,2014.0,1729444
2014-03-24,DKI3,33.0,,9.0,48.0,53.0,12.0,53.0,O3,SEDANG,29.5,21.9,6.1,11.0,9.5,298.0,19.41,25.2,91.0,78.0,1001.6,22.0,298.0,99.0,73.0,100.0,33.0,11.3,4.6,4.7,0.4,1003.6,999.5,28.059999999999995,0.0045926517571884,1.0,0.0,,0.0,Monday,1,2014.0,2164070
2014-03-24,DKI4,74.0,,7.0,37.0,68.0,15.0,74.0,PM10,SEDANG,29.5,22.1,8.3,12.0,11.5,281.0,19.62,25.5,90.0,78.0,1005.7,23.8,281.0,99.0,74.0,100.0,19.0,12.3,5.5,5.0,1.5,1007.8,1003.7,45.650000000000006,0.0054688276822113,1.0,0.0,,0.0,Monday,1,2014.0,2817994
2014-03-24,DKI5,83.0,,4.0,50.0,75.0,12.0,83.0,PM10,SEDANG,29.0,22.9,6.1,11.0,9.5,298.0,19.41,25.8,88.0,78.0,1008.3,22.0,298.0,99.0,76.0,100.0,33.0,11.3,4.6,4.7,0.4,1010.3,1006.1,28.059999999999995,0.0045621342854309,1.0,0.0,,0.0,Monday,1,2014.0,2430410
2014-03-25,DKI1,54.0,,4.0,25.0,52.0,12.0,54.0,PM10,SEDANG,27.6,23.7,13.1,18.0,11.7,43.0,13.47,25.5,90.0,97.0,1008.7,25.6,43.0,97.0,79.0,100.0,89.0,12.2,4.1,6.5,1.1,1010.2,1006.6,53.71,0.0040646376524239,1.0,0.0,,0.0,Tuesday,1,2014.0,910381
2014-03-25,DKI2,46.0,,4.0,17.0,53.0,13.0,53.0,O3,SEDANG,27.3,23.7,14.7,19.0,10.6,21.0,13.6,25.4,90.0,98.0,1008.6,24.8,21.0,97.0,81.0,100.0,92.0,13.1,4.2,6.8,1.8,1010.1,1006.6,61.74,0.0041641879833432,1.0,0.0,,0.0,Tuesday,1,2014.0,1729444
2014-03-25,DKI3,31.0,,10.0,21.0,51.0,10.0,51.0,O3,SEDANG,27.7,22.9,13.1,18.0,11.7,43.0,13.47,25.0,92.0,97.0,1001.2,25.6,43.0,99.0,80.0,100.0,89.0,12.2,4.1,6.5,1.1,1002.7,999.1,53.71,0.0040950858969236,1.0,0.0,,0.0,Tuesday,1,2014.0,2164070
2014-03-25,DKI4,62.0,,11.0,21.0,59.0,13.0,62.0,PM10,SEDANG,27.4,23.2,14.7,19.0,10.6,21.0,13.6,25.2,92.0,98.0,1005.3,24.8,21.0,99.0,81.0,100.0,92.0,13.1,4.2,6.8,1.8,1006.9,1003.4,61.74,0.0041778573560131,1.0,0.0,,0.0,Tuesday,1,2014.0,2817994
2014-03-25,DKI5,62.0,,3.0,21.0,63.0,9.0,63.0,O3,SEDANG,27.5,23.7,13.1,18.0,11.7,43.0,13.47,25.5,90.0,97.0,1007.8,25.6,43.0,97.0,79.0,100.0,89.0,12.2,4.1,6.5,1.1,1009.3,1005.7,53.71,0.0040682675133955,1.0,0.0,,0.0,Tuesday,1,2014.0,2430410
2014-03-26,DKI1,,,4.0,33.0,60.0,19.0,60.0,O3,SEDANG,28.5,23.7,6.2,8.0,9.1,28.0,16.78,26.0,87.0,98.0,1008.8,21.2,28.0,97.0,78.0,100.0,88.0,11.1,3.9,5.4,0.8,1010.7,1006.7,24.18,0.0038659793814432,1.0,0.0,,0.0,Wednesday,1,2014.0,910381
2014-03-26,DKI2,40.0,,4.0,14.0,58.0,13.0,58.0,O3,SEDANG,28.4,23.7,7.9,8.0,9.0,15.0,16.51,26.0,87.0,98.0,1008.6,22.3,15.0,96.0,79.0,100.0,79.0,11.3,4.0,5.4,1.1,1010.6,1006.6,31.6,0.0039658933174697,1.0,0.0,,0.0,Wednesday,1,2014.0,1729444
2014-03-26,DKI3,25.0,,8.0,21.0,75.0,13.0,75.0,O3,SEDANG,28.9,22.8,6.2,8.0,9.1,28.0,16.78,25.4,90.0,98.0,1001.2,21.2,28.0,100.0,79.0,100.0,88.0,11.1,3.9,5.4,0.8,1003.2,999.2,24.18,0.0038953256092688,1.0,0.0,,0.0,Wednesday,1,2014.0,2164070
2014-03-26,DKI4,55.0,,9.0,14.0,66.0,10.0,66.0,O3,SEDANG,28.8,23.1,7.9,8.0,9.0,15.0,16.51,25.7,89.0,98.0,1005.4,22.3,15.0,99.0,79.0,100.0,79.0,11.3,4.0,5.4,1.1,1007.4,1003.4,31.6,0.0039785160135269,1.0,0.0,,0.0,Wednesday,1,2014.0,2817994
2014-03-26,DKI5,54.0,,3.0,17.0,83.0,10.0,83.0,O3,SEDANG,28.4,23.6,6.2,8.0,9.1,28.0,16.78,25.9,87.0,98.0,1007.9,21.2,28.0,97.0,78.0,100.0,88.0,11.1,3.9,5.4,0.8,1009.8,1005.8,24.18,0.0038694314912193,1.0,0.0,,0.0,Wednesday,1,2014.0,2430410
2014-03-27,DKI1,,,10.0,70.0,61.0,31.0,70.0,CO,SEDANG,29.0,23.5,10.8,12.0,9.4,277.0,17.69,25.9,87.0,89.0,1008.6,20.5,277.0,97.0,73.0,100.0,65.0,11.6,4.5,5.8,2.1,1011.1,1006.3,48.6,0.0044616299821534,1.0,0.0,,0.0,Thursday,1,2014.0,910381
2014-03-27,DKI2,107.0,,10.0,56.0,62.0,34.0,107.0,PM10,TIDAK SEHAT,28.8,23.5,12.6,13.0,10.1,285.0,18.12,25.9,87.0,86.0,1008.4,24.1,285.0,96.0,73.0,100.0,37.0,12.2,4.8,6.1,2.5,1010.8,1006.2,60.48,0.0047600158667195,1.0,0.0,,0.0,Thursday,1,2014.0,1729444
2014-03-27,DKI3,55.0,,11.0,54.0,114.0,12.0,114.0,O3,TIDAK SEHAT,28.6,22.1,10.8,12.0,9.4,277.0,17.69,25.4,89.0,89.0,1001.0,20.5,277.0,98.0,75.0,100.0,65.0,11.6,4.5,5.8,2.1,1003.5,998.8,48.6,0.0044955044955044,1.0,0.0,,0.0,Thursday,1,2014.0,2164070
2014-03-27,DKI4,91.0,,9.0,48.0,114.0,18.0,114.0,O3,TIDAK SEHAT,28.9,22.6,12.6,13.0,10.1,285.0,18.12,25.7,88.0,86.0,1005.2,24.1,285.0,98.0,73.0,100.0,37.0,12.2,4.8,6.1,2.5,1007.5,1003.0,60.48,0.004775169120573,1.0,0.0,,0.0,Thursday,1,2014.0,2817994
2014-03-27,DKI5,100.0,,6.0,85.0,65.0,24.0,100.0,PM10,SEDANG,29.0,23.5,10.8,12.0,9.4,277.0,17.69,25.9,87.0,89.0,1007.7,20.5,277.0,97.0,73.0,100.0,65.0,11.6,4.5,5.8,2.1,1010.2,1005.4,48.6,0.0044656147662994,1.0,0.0,,0.0,Thursday,1,2014.0,2430410
2014-03-28,DKI1,68.0,,7.0,35.0,78.0,23.0,78.0,O3,SEDANG,29.9,23.2,5.0,11.0,8.7,103.0,20.78,26.0,86.0,88.0,1009.1,20.9,103.0,97.0,71.0,100.0,51.0,11.8,5.6,5.0,2.2,1011.0,1006.3,28.0,0.005549499554058,1.0,0.0,,0.0,Friday,1,2014.0,910381
2014-03-28,DKI2,62.0,,8.0,32.0,163.0,23.0,163.0,O3,TIDAK SEHAT,29.9,23.3,6.5,10.0,9.7,112.0,20.58,26.1,86.0,94.0,1008.9,21.2,112.0,96.0,70.0,100.0,65.0,11.9,5.8,6.1,1.6,1010.9,1006.4,37.7,0.0057488353652492,1.0,0.0,,0.0,Friday,1,2014.0,1729444
2014-03-28,DKI3,28.0,,9.0,26.0,100.0,12.0,100.0,O3,SEDANG,30.3,22.2,5.0,11.0,8.7,103.0,20.78,25.6,88.0,88.0,1001.5,20.9,103.0,100.0,71.0,100.0,51.0,11.8,5.6,5.0,2.2,1003.4,998.9,28.0,0.0055916125811283,1.0,0.0,,0.0,Friday,1,2014.0,2164070
2014-03-28,DKI4,58.0,,7.0,25.0,111.0,15.0,111.0,O3,TIDAK SEHAT,30.3,22.5,6.5,10.0,9.7,112.0,20.58,25.9,87.0,94.0,1005.7,21.2,112.0,99.0,69.0,100.0,65.0,11.9,5.8,6.1,1.6,1007.6,1003.2,37.7,0.0057671273739683,1.0,0.0,,0.0,Friday,1,2014.0,2817994
2014-03-28,DKI5,63.0,,,,,,63.0,PM10,SEDANG,29.9,23.2,5.0,11.0,8.7,103.0,20.78,26.0,86.0,88.0,1008.2,20.9,103.0,97.0,71.0,100.0,51.0,11.8,5.6,5.0,2.2,1010.1,1005.4,28.0,0.005554453481452,1.0,0.0,,0.0,Friday,1,2014.0,2430410
2014-03-29,DKI1,54.0,,6.0,30.0,70.0,16.0,70.0,O3,SEDANG,30.3,23.0,1.5,3.0,8.7,111.0,22.11,26.6,83.0,62.0,1008.8,20.9,111.0,98.0,67.0,99.0,12.0,12.9,5.3,7.9,2.5,1010.5,1005.8,7.949999999999999,0.0052537668517049,1.0,0.0,,1.0,Saturday,0,2014.0,910381
2014-03-29,DKI2,67.0,,11.0,24.0,114.0,20.0,114.0,O3,TIDAK SEHAT,30.3,23.1,1.5,3.0,9.7,104.0,22.73,26.6,82.0,61.0,1008.6,20.9,104.0,98.0,67.0,99.0,7.0,12.9,5.7,6.1,2.9,1010.4,1005.8,8.55,0.0056513979773944,1.0,0.0,,1.0,Saturday,0,2014.0,1729444
2014-03-29,DKI3,20.0,,9.0,23.0,105.0,11.0,105.0,O3,TIDAK SEHAT,30.5,21.8,1.5,3.0,8.7,111.0,22.11,25.9,86.0,62.0,1001.3,20.9,111.0,99.0,66.0,99.0,12.0,12.9,5.3,7.9,2.5,1002.9,998.4,7.949999999999999,0.005293118945371,1.0,0.0,,1.0,Saturday,0,2014.0,2164070
2014-03-29,DKI4,52.0,,9.0,24.0,104.0,13.0,104.0,O3,TIDAK SEHAT,30.8,22.2,1.5,3.0,9.7,104.0,22.73,26.3,84.0,61.0,1005.4,20.9,104.0,98.0,65.0,99.0,7.0,12.9,5.7,6.1,2.9,1007.1,1002.6,8.55,0.0056693853192759,1.0,0.0,,1.0,Saturday,0,2014.0,2817994
2014-03-29,DKI5,66.0,,5.0,23.0,118.0,13.0,118.0,O3,TIDAK SEHAT,30.2,23.0,1.5,3.0,8.7,111.0,22.11,26.5,83.0,62.0,1007.9,20.9,111.0,98.0,67.0,99.0,12.0,12.9,5.3,7.9,2.5,1009.6,1004.9,7.949999999999999,0.005258458180375,1.0,0.0,,1.0,Saturday,0,2014.0,2430410
2014-03-30,DKI1,53.0,,6.0,23.0,62.0,14.0,62.0,O3,SEDANG,29.9,24.3,2.7,8.0,11.4,96.0,20.19,26.6,84.0,98.0,1008.8,24.1,96.0,94.0,72.0,100.0,95.0,14.0,5.4,7.9,2.8,1010.7,1006.5,14.580000000000002,0.0053528945281522,1.0,0.0,,1.0,Sunday,0,2014.0,910381
2014-03-30,DKI2,58.0,,12.0,18.0,58.0,18.0,58.0,PM10,SEDANG,29.9,24.4,2.8,9.0,12.5,102.0,21.35,26.6,84.0,98.0,1008.6,25.6,102.0,93.0,71.0,100.0,94.0,14.4,6.0,7.6,3.5,1010.5,1006.4,16.799999999999997,0.0059488399762046,1.0,0.0,,1.0,Sunday,0,2014.0,1729444
2014-03-30,DKI3,26.0,,9.0,25.0,76.0,13.0,76.0,O3,SEDANG,30.2,23.0,2.7,8.0,11.4,96.0,20.19,25.9,87.0,98.0,1001.2,24.1,96.0,97.0,70.0,100.0,95.0,14.0,5.4,7.9,2.8,1003.2,999.0,14.580000000000002,0.0053935277666799,1.0,0.0,,1.0,Sunday,0,2014.0,2164070
2014-03-30,DKI4,52.0,,9.0,17.0,58.0,14.0,58.0,O3,SEDANG,30.3,23.7,2.8,9.0,12.5,102.0,21.35,26.3,85.0,98.0,1005.4,25.6,102.0,96.0,69.0,100.0,94.0,14.4,6.0,7.6,3.5,1007.3,1003.2,16.799999999999997,0.0059677740202904,1.0,0.0,,1.0,Sunday,0,2014.0,2817994
2014-03-30,DKI5,66.0,,3.0,21.0,91.0,9.0,91.0,O3,SEDANG,29.8,24.2,2.7,8.0,11.4,96.0,20.19,26.5,84.0,98.0,1007.9,24.1,96.0,94.0,72.0,100.0,95.0,14.0,5.4,7.9,2.8,1009.8,1005.6,14.580000000000002,0.0053576743724575,1.0,0.0,,1.0,Sunday,0,2014.0,2430410
2014-03-31,DKI1,57.0,,7.0,22.0,53.0,8.0,57.0,PM10,SEDANG,30.5,23.9,2.8,2.0,15.6,106.0,21.72,26.7,84.0,70.0,1008.2,30.6,106.0,97.0,69.0,100.0,6.0,16.6,6.5,7.6,2.5,1010.0,1006.4,18.2,0.0064471335052568,1.0,1.0,Day of Silence,0.0,Monday,0,2014.0,910381
2014-03-31,DKI2,60.0,,24.0,19.0,54.0,9.0,60.0,PM10,SEDANG,30.5,23.9,2.7,3.0,16.8,107.0,22.47,26.8,84.0,67.0,1008.0,32.0,107.0,97.0,68.0,100.0,5.0,17.6,7.1,7.6,2.5,1009.9,1006.3,19.17,0.0070436507936507,1.0,1.0,Day of Silence,0.0,Monday,0,2014.0,1729444
2014-03-31,DKI3,26.0,,8.0,37.0,60.0,8.0,60.0,O3,SEDANG,30.9,22.6,2.8,2.0,15.6,106.0,21.72,26.1,86.0,70.0,1000.6,30.6,106.0,99.0,69.0,100.0,6.0,16.6,6.5,7.6,2.5,1002.5,998.9,18.2,0.0064961023385968,1.0,1.0,Day of Silence,0.0,Monday,0,2014.0,2164070
2014-03-31,DKI4,62.0,,7.0,30.0,55.0,8.0,62.0,PM10,SEDANG,31.0,23.1,2.7,3.0,16.8,107.0,22.47,26.4,85.0,67.0,1004.7,32.0,107.0,99.0,68.0,100.0,5.0,17.6,7.1,7.6,2.5,1006.7,1003.1,19.17,0.007066786105305,1.0,1.0,Day of Silence,0.0,Monday,0,2014.0,2817994
2014-03-31,DKI5,71.0,,5.0,29.0,89.0,8.0,89.0,O3,SEDANG,30.5,23.9,2.8,2.0,15.6,106.0,21.72,26.6,84.0,70.0,1007.2,30.6,106.0,97.0,69.0,100.0,6.0,16.6,6.5,7.6,2.5,1009.1,1005.5,18.2,0.0064535345512311,1.0,1.0,Day of Silence,0.0,Monday,0,2014.0,2430410
2014-04-01,DKI1,64.0,,9.0,37.0,59.0,14.0,64.0,PM10,SEDANG,29.7,23.5,8.2,10.0,14.8,85.0,21.99,26.4,86.0,78.0,1008.1,33.5,85.0,98.0,73.0,100.0,41.0,18.1,7.7,8.3,1.8,1009.8,1005.4,63.13999999999999,0.0076381311377839,1.0,0.0,,0.0,Tuesday,1,2014.0,910381
2014-04-01,DKI2,72.0,,9.0,29.0,70.0,15.0,72.0,PM10,SEDANG,29.7,23.5,9.9,9.0,14.8,88.0,21.74,26.4,86.0,80.0,1007.9,32.4,88.0,97.0,74.0,99.0,35.0,18.0,7.6,7.9,1.8,1009.5,1005.2,75.24,0.0075404305982736,1.0,0.0,,0.0,Tuesday,1,2014.0,1729444
2014-04-01,DKI3,21.0,,9.0,29.0,79.0,8.0,79.0,O3,SEDANG,29.7,22.1,8.2,10.0,14.8,85.0,21.99,25.7,88.0,78.0,1000.5,33.5,85.0,99.0,70.0,100.0,41.0,18.1,7.7,8.3,1.8,1002.3,998.0,63.13999999999999,0.0076961519240379,1.0,0.0,,0.0,Tuesday,1,2014.0,2164070
2014-04-01,DKI4,74.0,,9.0,27.0,71.0,15.0,74.0,PM10,SEDANG,30.0,22.5,9.9,9.0,14.8,88.0,21.74,26.0,87.0,80.0,1004.7,32.4,88.0,98.0,70.0,99.0,35.0,18.0,7.6,7.9,1.8,1006.3,1002.0,75.24,0.0075644470986364,1.0,0.0,,0.0,Tuesday,1,2014.0,2817994
2014-04-01,DKI5,81.0,,5.0,30.0,111.0,13.0,111.0,O3,TIDAK SEHAT,29.6,23.5,8.2,10.0,14.8,85.0,21.99,26.3,86.0,78.0,1007.2,33.5,85.0,98.0,73.0,100.0,41.0,18.1,7.7,8.3,1.8,1008.9,1004.5,63.13999999999999,0.0076449563145353,1.0,0.0,,0.0,Tuesday,1,2014.0,2430410
2014-04-02,DKI1,55.0,,7.0,28.0,54.0,17.0,55.0,PM10,SEDANG,30.1,23.8,6.2,6.0,10.1,121.0,20.09,26.6,84.0,78.0,1008.3,25.2,121.0,96.0,69.0,100.0,29.0,13.6,5.7,9.0,1.9,1010.3,1006.6,35.34,0.0056530794406426,1.0,0.0,,0.0,Wednesday,1,2014.0,910381
2014-04-02,DKI2,68.0,,8.0,15.0,63.0,8.0,68.0,PM10,SEDANG,30.1,23.9,7.1,7.0,10.2,123.0,20.73,26.6,84.0,82.0,1008.1,24.8,123.0,95.0,69.0,100.0,30.0,14.0,5.6,9.0,2.3,1010.1,1006.3,39.76,0.0055550044638428,1.0,0.0,,0.0,Wednesday,1,2014.0,1729444
2014-04-02,DKI3,30.0,,9.0,33.0,96.0,6.0,96.0,O3,SEDANG,30.3,22.1,6.2,6.0,10.1,121.0,20.09,25.8,86.0,78.0,1000.7,25.2,121.0,98.0,66.0,100.0,29.0,13.6,5.7,9.0,1.9,1002.7,999.1,35.34,0.0056960127910462,1.0,0.0,,0.0,Wednesday,1,2014.0,2164070
2014-04-02,DKI4,68.0,,7.0,16.0,87.0,11.0,87.0,O3,SEDANG,30.4,22.9,7.1,7.0,10.2,123.0,20.73,26.3,85.0,82.0,1004.9,24.8,123.0,96.0,66.0,100.0,30.0,14.0,5.6,9.0,2.3,1006.9,1003.1,39.76,0.0055726938003781,1.0,0.0,,0.0,Wednesday,1,2014.0,2817994
2014-04-02,DKI5,74.0,,5.0,,109.0,14.0,109.0,O3,TIDAK SEHAT,30.0,23.7,6.2,6.0,10.1,121.0,20.09,26.5,84.0,78.0,1007.4,25.2,121.0,96.0,69.0,100.0,29.0,13.6,5.7,9.0,1.9,1009.4,1005.7,35.34,0.0056581298391899,1.0,0.0,,0.0,Wednesday,1,2014.0,2430410
2014-04-03,DKI1,57.0,,8.0,40.0,86.0,20.0,86.0,O3,SEDANG,30.5,23.1,5.0,5.0,9.3,97.0,23.23,26.5,83.0,91.0,1008.9,24.8,97.0,96.0,65.0,100.0,34.0,13.7,6.0,7.9,1.8,1010.2,1007.5,30.0,0.0059470710674992,1.0,0.0,,0.0,Thursday,1,2014.0,910381
2014-04-03,DKI2,60.0,,13.0,29.0,89.0,19.0,89.0,O3,SEDANG,30.4,23.1,6.8,7.0,11.2,104.0,23.32,26.5,83.0,91.0,1008.7,25.9,104.0,96.0,65.0,100.0,42.0,14.3,6.2,8.3,2.9,1010.0,1007.5,42.16,0.0061465252304946,1.0,0.0,,0.0,Thursday,1,2014.0,1729444
2014-04-03,DKI3,22.0,,11.0,24.0,79.0,9.0,79.0,O3,SEDANG,30.9,21.9,5.0,5.0,9.3,97.0,23.23,26.0,85.0,91.0,1001.3,24.8,97.0,99.0,64.0,100.0,34.0,13.7,6.0,7.9,1.8,1002.7,1000.0,30.0,0.0059922101268351,1.0,0.0,,0.0,Thursday,1,2014.0,2164070
2014-04-03,DKI4,61.0,,8.0,37.0,71.0,15.0,71.0,O3,SEDANG,30.9,22.3,6.8,7.0,11.2,104.0,23.32,26.3,83.0,91.0,1005.5,25.9,104.0,97.0,63.0,100.0,42.0,14.3,6.2,8.3,2.9,1006.8,1004.3,42.16,0.0061660865241173,1.0,0.0,,0.0,Thursday,1,2014.0,2817994
2014-04-03,DKI5,69.0,,4.0,,133.0,12.0,133.0,O3,TIDAK SEHAT,30.5,23.0,5.0,5.0,9.3,97.0,23.23,26.5,83.0,91.0,1008.0,24.8,97.0,96.0,65.0,100.0,34.0,13.7,6.0,7.9,1.8,1009.3,1006.6,30.0,0.0059523809523809,1.0,0.0,,0.0,Thursday,1,2014.0,2430410
2014-04-04,DKI1,65.0,,5.0,37.0,66.0,20.0,66.0,O3,SEDANG,29.7,23.8,5.1,7.0,9.4,171.0,19.18,26.4,86.0,77.0,1009.5,28.8,171.0,96.0,74.0,100.0,7.0,14.4,3.8,5.0,0.5,1011.2,1007.5,19.38,0.0037642397226349,1.0,0.0,,0.0,Friday,1,2014.0,910381
2014-04-04,DKI2,64.0,,5.0,22.0,89.0,15.0,89.0,O3,SEDANG,29.6,23.9,4.1,6.0,9.5,104.0,20.24,26.5,85.0,77.0,1009.3,29.9,104.0,95.0,73.0,100.0,7.0,14.2,3.7,4.0,0.7,1011.0,1007.2,15.17,0.0036659070643019,1.0,0.0,,0.0,Friday,1,2014.0,1729444
2014-04-04,DKI3,30.0,,8.0,34.0,59.0,7.0,59.0,O3,SEDANG,30.0,22.7,5.1,7.0,9.4,171.0,19.18,25.8,88.0,77.0,1001.9,28.8,171.0,99.0,73.0,100.0,7.0,14.4,3.8,5.0,0.5,1003.6,1000.0,19.38,0.0037927936919852,1.0,0.0,,0.0,Friday,1,2014.0,2164070
2014-04-04,DKI4,69.0,,,,,,69.0,PM10,SEDANG,29.9,23.1,4.1,6.0,9.5,104.0,20.24,26.2,87.0,77.0,1006.1,29.9,104.0,98.0,74.0,100.0,7.0,14.2,3.7,4.0,0.7,1007.8,1004.0,15.17,0.0036775668422622,1.0,0.0,,0.0,Friday,1,2014.0,2817994
2014-04-04,DKI5,90.0,,4.0,,146.0,12.0,146.0,O3,TIDAK SEHAT,29.7,23.8,5.1,7.0,9.4,171.0,19.18,26.3,86.0,77.0,1008.6,28.8,171.0,96.0,74.0,100.0,7.0,14.4,3.8,5.0,0.5,1010.3,1006.6,19.38,0.0037675986515962,1.0,0.0,,0.0,Friday,1,2014.0,2430410
2014-04-05,DKI1,71.0,,25.0,72.0,78.0,20.0,78.0,O3,SEDANG,29.5,23.5,4.3,11.0,10.7,89.0,21.49,26.2,87.0,57.0,1009.8,26.6,89.0,97.0,73.0,99.0,16.0,15.2,5.6,6.8,2.5,1011.9,1007.7,24.08,0.0055456526044761,1.0,0.0,,1.0,Saturday,0,2014.0,910381
2014-04-05,DKI2,74.0,,13.0,38.0,85.0,21.0,85.0,O3,SEDANG,29.6,23.6,6.2,10.0,11.0,94.0,21.44,26.3,87.0,60.0,1009.6,25.6,94.0,96.0,72.0,99.0,20.0,15.2,5.6,7.6,3.1,1011.8,1007.5,34.72,0.0055467511885895,1.0,0.0,,1.0,Saturday,0,2014.0,1729444
2014-04-05,DKI3,26.0,,9.0,34.0,83.0,8.0,83.0,O3,SEDANG,29.8,22.2,4.3,11.0,10.7,89.0,21.49,25.6,89.0,57.0,1002.2,26.6,89.0,100.0,73.0,99.0,16.0,15.2,5.6,6.8,2.5,1004.3,1000.2,24.08,0.005587707044502,1.0,0.0,,1.0,Saturday,0,2014.0,2164070
2014-04-05,DKI4,61.0,,8.0,18.0,82.0,16.0,82.0,O3,SEDANG,29.8,22.7,6.2,10.0,11.0,94.0,21.44,26.0,88.0,60.0,1006.4,25.6,94.0,98.0,73.0,99.0,20.0,15.2,5.6,7.6,3.1,1008.5,1004.3,34.72,0.005564387917329,1.0,0.0,,1.0,Saturday,0,2014.0,2817994
