tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk,ndvi
2016-02-07,DKI2,50.0,,6.0,32.0,41.0,11.0,50.0,PM10,BAIK,27.9,24.6,24.2,19.0,15.0,289.0,15.02,26.3,89.0,95.0,1008.7,29.2,289.0,95.0,82.0,100.0,58.0,17.0,8.0,8.6,3.3,1010.9,1006.4,193.6,0.0079310002974125,1.0,0.0,,1.0,Sunday,0,2016.0,1764614.0,0.17345
2016-02-07,DKI3,46.0,,13.0,28.0,41.0,5.0,46.0,PM10,BAIK,28.2,24.0,20.6,19.0,14.3,287.0,14.28,25.9,91.0,95.0,1001.3,26.3,287.0,98.0,81.0,100.0,72.0,15.4,7.1,9.0,3.6,1003.5,999.0,146.26,0.0070907819834215,1.0,0.0,,1.0,Sunday,0,2016.0,2206732.0,0.40485625000000003
2016-02-07,DKI4,64.0,,8.0,19.0,46.0,8.0,64.0,PM10,SEDANG,28.2,24.4,24.2,19.0,15.0,289.0,15.02,26.2,90.0,95.0,1005.5,29.2,289.0,98.0,81.0,100.0,58.0,17.0,8.0,8.6,3.3,1007.7,1003.2,193.6,0.0079562406762804,1.0,0.0,,1.0,Sunday,0,2016.0,2868910.0,0.20721875
2016-02-08,DKI1,47.0,,40.0,25.0,48.0,2.0,48.0,O3,BAIK,29.3,24.6,23.8,15.0,15.2,275.0,16.78,26.3,88.0,97.0,1009.5,31.3,275.0,95.0,76.0,100.0,86.0,16.7,8.2,7.9,2.4,1011.1,1007.6,195.16,0.0081228330856859,1.0,1.0,Lunar New Year,0.0,Monday,0,2016.0,917754.0,0.151975
2016-02-08,DKI2,38.0,,4.0,27.0,40.0,10.0,40.0,O3,BAIK,29.1,24.6,22.6,15.0,16.2,282.0,17.32,26.3,88.0,99.0,1009.2,32.8,282.0,95.0,76.0,100.0,95.0,17.3,8.5,7.2,1.8,1010.8,1007.4,192.1,0.0084225128814902,1.0,1.0,Lunar New Year,0.0,Monday,0,2016.0,1764614.0,0.1611
2016-02-08,DKI3,49.0,,13.0,26.0,43.0,,49.0,PM10,BAIK,29.5,23.2,23.8,15.0,15.2,275.0,16.78,25.9,89.0,97.0,1001.9,31.3,275.0,97.0,73.0,100.0,86.0,16.7,8.2,7.9,2.4,1003.5,1000.1,195.16,0.0081844495458628,1.0,1.0,Lunar New Year,0.0,Monday,0,2016.0,2206732.0,0.3871875
2016-02-08,DKI4,44.0,,8.0,21.0,39.0,8.0,44.0,PM10,BAIK,29.5,23.7,22.6,15.0,16.2,282.0,17.32,26.2,89.0,99.0,1006.0,32.8,282.0,97.0,74.0,100.0,95.0,17.3,8.5,7.2,1.8,1007.6,1004.2,192.1,0.0084493041749502,1.0,1.0,Lunar New Year,0.0,Monday,0,2016.0,2868910.0,0.2124625
2016-02-09,DKI1,20.0,,41.0,13.0,53.0,2.0,53.0,O3,SEDANG,28.3,24.4,16.4,16.0,16.3,262.0,13.09,25.8,89.0,99.0,1009.2,30.6,262.0,94.0,79.0,100.0,91.0,20.5,11.0,12.6,5.8,1010.6,1007.2,180.4,0.0108997225525168,1.0,0.0,,0.0,Tuesday,1,2016.0,917754.0,0.1429875
2016-02-09,DKI2,22.0,,2.0,18.0,48.0,7.0,48.0,O3,BAIK,28.2,24.4,15.3,15.0,16.4,272.0,13.6,25.8,89.0,100.0,1009.0,31.7,272.0,94.0,79.0,100.0,100.0,20.9,11.1,12.2,5.8,1010.4,1007.1,169.83,0.0110009910802775,1.0,0.0,,0.0,Tuesday,1,2016.0,1764614.0,0.14875
2016-02-09,DKI3,13.0,,13.0,8.0,25.0,,25.0,O3,BAIK,28.9,23.7,16.4,16.0,16.3,262.0,13.09,25.5,90.0,99.0,1001.6,30.6,262.0,96.0,75.0,100.0,91.0,20.5,11.0,12.6,5.8,1003.1,999.7,180.4,0.0109824281150159,1.0,0.0,,0.0,Tuesday,1,2016.0,2206732.0,0.36951875
2016-02-09,DKI4,19.0,,8.0,19.0,31.0,4.0,31.0,O3,BAIK,28.7,23.9,15.3,15.0,16.4,272.0,13.6,25.7,90.0,100.0,1005.7,31.7,272.0,96.0,77.0,100.0,100.0,20.9,11.1,12.2,5.8,1007.2,1003.9,169.83,0.0110370885950084,1.0,0.0,,0.0,Tuesday,1,2016.0,2868910.0,0.21770625
2016-02-10,DKI1,39.0,,43.0,18.0,40.0,2.0,43.0,SO2,BAIK,27.4,24.3,48.1,24.0,16.8,281.0,9.37,25.3,91.0,100.0,1009.3,36.0,281.0,94.0,83.0,100.0,99.0,20.6,9.2,10.4,4.1,1010.9,1007.9,442.52,0.0091152283761022,1.0,0.0,,0.0,Wednesday,1,2016.0,917754.0,0.134
2016-02-10,DKI2,29.0,,2.0,30.0,38.0,10.0,38.0,O3,BAIK,27.5,24.3,70.2,24.0,18.4,287.0,11.38,25.3,91.0,100.0,1009.0,35.6,287.0,94.0,82.0,100.0,99.0,22.3,11.0,14.0,5.1,1010.6,1007.8,772.2,0.0109018830525272,1.0,0.0,,0.0,Wednesday,1,2016.0,1764614.0,0.1364
2016-02-10,DKI3,19.0,,13.0,14.0,31.0,,31.0,O3,BAIK,27.9,23.6,48.1,24.0,16.8,281.0,9.37,24.9,92.0,100.0,1001.7,36.0,281.0,97.0,80.0,100.0,99.0,20.6,9.2,10.4,4.1,1003.3,1000.3,442.52,0.0091843865428771,1.0,0.0,,0.0,Wednesday,1,2016.0,2206732.0,0.35185
2016-02-10,DKI4,38.0,,8.0,10.0,42.0,7.0,42.0,O3,BAIK,28.1,23.9,70.2,24.0,18.4,287.0,11.38,25.2,91.0,100.0,1005.8,35.6,287.0,96.0,79.0,100.0,99.0,22.3,11.0,14.0,5.1,1007.4,1004.6,772.2,0.0109365679061443,1.0,0.0,,0.0,Wednesday,1,2016.0,2868910.0,0.22295
2016-02-10,DKI5,17.0,,11.0,,44.0,5.0,44.0,O3,BAIK,27.3,24.2,48.1,24.0,16.8,281.0,9.37,25.2,91.0,100.0,1008.4,36.0,281.0,94.0,83.0,100.0,99.0,20.6,9.2,10.4,4.1,1010.0,1007.0,442.52,0.0091233637445458,1.0,0.0,,0.0,Wednesday,1,2016.0,2496002.0,0.1804
2016-02-11,DKI1,43.0,,43.0,21.0,55.0,3.0,55.0,O3,SEDANG,27.3,24.4,14.4,22.0,10.4,263.0,7.33,25.4,91.0,100.0,1009.8,28.8,263.0,95.0,81.0,100.0,100.0,18.5,6.9,10.8,1.3,1011.5,1007.8,99.36,0.0068330362448009,1.0,0.0,,0.0,Thursday,1,2016.0,917754.0,0.1250125
2016-02-11,DKI2,44.0,,3.0,32.0,48.0,11.0,48.0,O3,BAIK,27.2,24.5,12.1,22.0,12.2,276.0,7.19,25.4,90.0,100.0,1009.5,31.3,276.0,94.0,80.0,100.0,100.0,20.8,8.9,12.6,2.9,1011.4,1007.6,107.69,0.0088162456661713,1.0,0.0,,0.0,Thursday,1,2016.0,1764614.0,0.12404999999999998
2016-02-11,DKI3,29.0,,13.0,36.0,32.0,,36.0,CO,BAIK,26.9,23.7,14.4,22.0,10.4,263.0,7.33,24.9,93.0,100.0,1002.2,28.8,263.0,96.0,82.0,100.0,100.0,18.5,6.9,10.8,1.3,1003.9,1000.3,99.36,0.00688485332269,1.0,0.0,,0.0,Thursday,1,2016.0,2206732.0,0.33418125
2016-02-11,DKI4,53.0,,8.0,14.0,38.0,7.0,53.0,PM10,SEDANG,27.3,24.1,12.1,22.0,12.2,276.0,7.19,25.2,91.0,100.0,1006.3,31.3,276.0,96.0,80.0,100.0,100.0,20.8,8.9,12.6,2.9,1008.1,1004.4,107.69,0.008844281029514,1.0,0.0,,0.0,Thursday,1,2016.0,2868910.0,0.22819375
2016-02-11,DKI5,39.0,,6.0,51.0,65.0,5.0,65.0,O3,SEDANG,27.2,24.3,14.4,22.0,10.4,263.0,7.33,25.3,91.0,100.0,1008.9,28.8,263.0,95.0,81.0,100.0,100.0,18.5,6.9,10.8,1.3,1010.6,1006.9,99.36,0.0068391317276241,1.0,0.0,,0.0,Thursday,1,2016.0,2496002.0,0.16211250000000002
2016-02-12,DKI1,46.0,,43.0,27.0,31.0,3.0,46.0,PM10,BAIK,27.4,23.9,18.0,23.0,9.7,261.0,7.77,25.3,91.0,100.0,1010.1,25.2,261.0,97.0,81.0,100.0,99.0,13.3,4.5,7.6,0.8,1011.5,1008.4,81.0,0.0044550044550044,1.0,0.0,,0.0,Friday,1,2016.0,917754.0,0.116025
2016-02-12,DKI2,41.0,,3.0,24.0,35.0,15.0,41.0,PM10,BAIK,27.4,24.0,16.9,23.0,9.7,273.0,7.66,25.3,91.0,100.0,1009.9,23.4,273.0,97.0,81.0,100.0,99.0,13.0,5.0,7.2,1.1,1011.3,1008.2,84.5,0.0049509852460639,1.0,0.0,,0.0,Friday,1,2016.0,1764614.0,0.11169999999999998
2016-02-12,DKI2,23.0,,22.0,17.0,43.0,5.0,43.0,O3,BAIK,27.4,24.0,16.9,23.0,9.7,273.0,7.66,25.3,91.0,100.0,1009.9,23.4,273.0,97.0,81.0,100.0,99.0,13.0,5.0,7.2,1.1,1011.3,1008.2,84.5,0.0049509852460639,1.0,0.0,,0.0,Friday,1,2016.0,1764614.0,0.11169999999999998
2016-02-12,DKI3,41.0,,13.0,27.0,47.0,4.0,47.0,O3,BAIK,27.6,23.0,18.0,23.0,9.7,261.0,7.77,24.8,92.0,100.0,1002.5,25.2,261.0,98.0,78.0,100.0,99.0,13.3,4.5,7.6,0.8,1003.9,1000.9,81.0,0.0044887780548628,1.0,0.0,,0.0,Friday,1,2016.0,2206732.0,0.3165125
2016-02-12,DKI3,38.0,,28.0,8.0,35.0,4.0,38.0,PM10,BAIK,27.6,23.0,18.0,23.0,9.7,261.0,7.77,24.8,92.0,100.0,1002.5,25.2,261.0,98.0,78.0,100.0,99.0,13.3,4.5,7.6,0.8,1003.9,1000.9,81.0,0.0044887780548628,1.0,0.0,,0.0,Friday,1,2016.0,2206732.0,0.3165125
2016-02-12,DKI4,43.0,,8.0,10.0,39.0,12.0,43.0,PM10,BAIK,27.6,23.5,16.9,23.0,9.7,273.0,7.66,25.1,92.0,100.0,1006.7,23.4,273.0,97.0,79.0,100.0,99.0,13.0,5.0,7.2,1.1,1008.1,1005.0,84.5,0.0049667229561935,1.0,0.0,,0.0,Friday,1,2016.0,2868910.0,0.23343750000000002
2016-02-12,DKI4,43.0,,25.0,13.0,25.0,5.0,43.0,PM10,BAIK,27.6,23.5,16.9,23.0,9.7,273.0,7.66,25.1,92.0,100.0,1006.7,23.4,273.0,97.0,79.0,100.0,99.0,13.0,5.0,7.2,1.1,1008.1,1005.0,84.5,0.0049667229561935,1.0,0.0,,0.0,Friday,1,2016.0,2868910.0,0.23343750000000002
2016-02-12,DKI5,28.0,,7.0,40.0,52.0,11.0,52.0,O3,SEDANG,27.4,23.9,18.0,23.0,9.7,261.0,7.77,25.3,91.0,100.0,1009.2,25.2,261.0,97.0,81.0,100.0,99.0,13.3,4.5,7.6,0.8,1010.6,1007.5,81.0,0.0044589774078478,1.0,0.0,,0.0,Friday,1,2016.0,2496002.0,0.143825
2016-02-12,DKI5,,,9.0,25.0,17.0,,25.0,CO,BAIK,27.4,23.9,18.0,23.0,9.7,261.0,7.77,25.3,91.0,100.0,1009.2,25.2,261.0,97.0,81.0,100.0,99.0,13.3,4.5,7.6,0.8,1010.6,1007.5,81.0,0.0044589774078478,1.0,0.0,,0.0,Friday,1,2016.0,2496002.0,0.143825
2016-02-13,DKI1,52.0,,31.0,55.0,52.0,,55.0,CO,SEDANG,29.5,23.7,3.4,12.0,6.9,182.0,11.95,26.2,83.0,100.0,1010.6,14.8,182.0,93.0,67.0,100.0,98.0,10.9,4.7,5.8,1.0,1012.5,1008.4,15.98,0.0046507025529388,1.0,0.0,,1.0,Saturday,0,2016.0,917754.0,0.10703750000000001
2016-02-13,DKI2,73.0,,16.0,47.0,72.0,23.0,73.0,PM10,SEDANG,29.5,23.8,3.3,13.0,6.6,207.0,12.15,26.3,82.0,100.0,1010.4,15.8,207.0,93.0,66.0,100.0,98.0,11.2,4.7,5.0,1.5,1012.3,1008.2,15.51,0.0046516231195566,1.0,0.0,,1.0,Saturday,0,2016.0,1764614.0,0.09935
2016-02-13,DKI3,41.0,,14.0,56.0,79.0,8.0,79.0,O3,SEDANG,29.6,23.1,3.4,12.0,6.9,182.0,11.95,26.1,84.0,100.0,1003.0,14.8,182.0,96.0,65.0,100.0,98.0,10.9,4.7,5.8,1.0,1004.9,1000.9,15.98,0.0046859421734795,1.0,0.0,,1.0,Saturday,0,2016.0,2206732.0,0.29884374999999996
2016-02-13,DKI4,58.0,,10.0,17.0,71.0,8.0,71.0,O3,SEDANG,29.9,23.4,3.3,13.0,6.6,207.0,12.15,26.2,84.0,100.0,1007.2,15.8,207.0,95.0,65.0,100.0,98.0,11.2,4.7,5.0,1.5,1009.1,1005.0,15.51,0.0046664019062748,1.0,0.0,,1.0,Saturday,0,2016.0,2868910.0,0.23868125
2016-02-13,DKI5,48.0,,7.0,99.0,114.0,18.0,114.0,O3,TIDAK SEHAT,29.4,23.7,3.4,12.0,6.9,182.0,11.95,26.2,83.0,100.0,1009.7,14.8,182.0,93.0,67.0,100.0,98.0,10.9,4.7,5.8,1.0,1011.6,1007.5,15.98,0.0046548479746459,1.0,0.0,,1.0,Saturday,0,2016.0,2496002.0,0.12553750000000002
2016-02-14,DKI1,52.0,,28.0,27.0,60.0,2.0,60.0,O3,SEDANG,30.8,24.0,8.8,8.0,10.2,246.0,21.92,26.8,87.0,75.0,1010.2,28.8,246.0,98.0,67.0,100.0,9.0,13.2,4.4,5.4,0.8,1011.8,1008.6,38.720000000000006,0.0043555731538309,1.0,0.0,,1.0,Sunday,0,2016.0,917754.0,0.09805000000000001
2016-02-14,DKI2,62.0,,21.0,24.0,86.0,15.0,86.0,O3,SEDANG,30.8,24.1,14.2,12.0,12.1,272.0,22.24,26.7,87.0,78.0,1010.0,29.5,272.0,98.0,66.0,100.0,10.0,14.0,4.6,5.4,1.1,1011.6,1008.6,65.32,0.0045544554455445,1.0,0.0,,1.0,Sunday,0,2016.0,1764614.0,0.087
2016-02-14,DKI3,54.0,,14.0,23.0,75.0,4.0,75.0,O3,SEDANG,31.2,23.0,8.8,8.0,10.2,246.0,21.92,26.3,88.0,75.0,1002.6,28.8,246.0,99.0,64.0,100.0,9.0,13.2,4.4,5.4,0.8,1004.2,1001.1,38.720000000000006,0.0043885896668661,1.0,0.0,,1.0,Sunday,0,2016.0,2206732.0,0.28117499999999995
2016-02-14,DKI4,68.0,,12.0,10.0,93.0,10.0,93.0,O3,SEDANG,31.2,23.4,14.2,12.0,12.1,272.0,22.24,26.5,87.0,78.0,1006.8,29.5,272.0,99.0,64.0,100.0,10.0,14.0,4.6,5.4,1.1,1008.3,1005.4,65.32,0.0045689312673818,1.0,0.0,,1.0,Sunday,0,2016.0,2868910.0,0.243925
2016-02-14,DKI5,50.0,,6.0,54.0,96.0,11.0,96.0,O3,SEDANG,30.7,24.0,8.8,8.0,10.2,246.0,21.92,26.8,87.0,75.0,1009.3,28.8,246.0,98.0,67.0,100.0,9.0,13.2,4.4,5.4,0.8,1010.9,1007.7,38.720000000000006,0.0043594570494402,1.0,0.0,,1.0,Sunday,0,2016.0,2496002.0,0.10725000000000001
2016-02-15,DKI1,54.0,,28.0,29.0,46.0,2.0,54.0,PM10,SEDANG,29.6,23.8,5.6,13.0,12.1,265.0,19.08,26.8,87.0,90.0,1010.3,28.4,265.0,99.0,73.0,100.0,33.0,16.1,6.7,6.1,1.1,1012.1,1007.7,37.52,0.0066316935563693,1.0,0.0,,0.0,Monday,1,2016.0,917754.0,0.0890625
2016-02-15,DKI2,55.0,,9.0,29.0,63.0,12.0,63.0,O3,SEDANG,29.4,23.9,12.2,15.0,12.0,283.0,18.9,26.7,87.0,93.0,1010.1,29.9,283.0,99.0,75.0,100.0,34.0,16.3,6.5,6.5,1.0,1011.9,1007.6,79.3,0.0064350064350064,1.0,0.0,,0.0,Monday,1,2016.0,1764614.0,0.07465
2016-02-15,DKI3,40.0,,14.0,22.0,32.0,3.0,40.0,PM10,BAIK,29.9,22.7,5.6,13.0,12.1,265.0,19.08,26.2,88.0,90.0,1002.7,28.4,265.0,100.0,72.0,100.0,33.0,16.1,6.7,6.1,1.1,1004.5,1000.2,37.52,0.006681958711479,1.0,0.0,,0.0,Monday,1,2016.0,2206732.0,0.26350624999999994
2016-02-15,DKI4,53.0,,9.0,10.0,40.0,8.0,53.0,PM10,SEDANG,29.8,23.1,12.2,15.0,12.0,283.0,18.9,26.5,88.0,93.0,1006.9,29.9,283.0,99.0,73.0,100.0,34.0,16.3,6.5,6.5,1.0,1008.7,1004.4,79.3,0.0064554573443241,1.0,0.0,,0.0,Monday,1,2016.0,2868910.0,0.24916875000000002
2016-02-15,DKI5,54.0,,6.0,44.0,61.0,10.0,61.0,O3,SEDANG,29.6,23.7,5.6,13.0,12.1,265.0,19.08,26.7,87.0,90.0,1009.4,28.4,265.0,99.0,73.0,100.0,33.0,16.1,6.7,6.1,1.1,1011.2,1006.8,37.52,0.0066376064989102,1.0,0.0,,0.0,Monday,1,2016.0,2496002.0,0.08896250000000003
2016-02-16,DKI1,50.0,,28.0,24.0,37.0,2.0,50.0,PM10,BAIK,28.0,24.1,13.0,21.0,14.4,309.0,15.76,26.0,88.0,100.0,1011.7,28.8,309.0,95.0,79.0,100.0,98.0,16.4,6.2,9.7,0.4,1013.8,1009.6,80.60000000000001,0.0061282989028368,1.0,0.0,,0.0,Tuesday,1,2016.0,917754.0,0.08007500000000001
2016-02-16,DKI2,50.0,,6.0,22.0,31.0,14.0,50.0,PM10,BAIK,27.8,24.1,15.9,21.0,15.0,308.0,15.33,26.0,88.0,100.0,1011.5,31.3,308.0,94.0,80.0,100.0,99.0,17.3,7.1,8.3,1.3,1013.7,1009.5,112.89,0.0070192782995551,1.0,0.0,,0.0,Tuesday,1,2016.0,1764614.0,0.062299999999999994
2016-02-16,DKI3,62.0,,14.0,30.0,37.0,3.0,62.0,PM10,SEDANG,28.8,23.0,13.0,21.0,14.4,309.0,15.76,25.4,90.0,100.0,1004.1,28.8,309.0,97.0,76.0,100.0,98.0,16.4,6.2,9.7,0.4,1006.2,1002.1,80.60000000000001,0.0061746837964346,1.0,0.0,,0.0,Tuesday,1,2016.0,2206732.0,0.24583749999999996
2016-02-16,DKI4,84.0,,10.0,14.0,,15.0,84.0,PM10,SEDANG,28.4,23.4,15.9,21.0,15.0,308.0,15.33,25.7,89.0,100.0,1008.3,31.3,308.0,97.0,78.0,100.0,99.0,17.3,7.1,8.3,1.3,1010.4,1006.3,112.89,0.0070415550927303,1.0,0.0,,0.0,Tuesday,1,2016.0,2868910.0,0.25441250000000004
2016-02-16,DKI5,29.0,,10.0,33.0,52.0,9.0,52.0,O3,SEDANG,28.0,24.1,13.0,21.0,14.4,309.0,15.76,25.9,88.0,100.0,1010.8,28.8,309.0,95.0,79.0,100.0,98.0,16.4,6.2,9.7,0.4,1012.9,1008.7,80.60000000000001,0.0061337554412346,1.0,0.0,,0.0,Tuesday,1,2016.0,2496002.0,0.07067500000000004
2016-02-17,DKI1,42.0,,27.0,23.0,37.0,2.0,42.0,PM10,BAIK,28.3,24.2,8.4,18.0,10.4,323.0,16.53,25.9,89.0,90.0,1012.2,23.8,323.0,96.0,78.0,100.0,65.0,13.7,4.5,6.1,1.0,1014.3,1010.2,37.8,0.0044457617071724,1.0,0.0,,0.0,Wednesday,1,2016.0,917754.0,0.0710875
2016-02-17,DKI2,44.0,,8.0,27.0,42.0,11.0,44.0,PM10,BAIK,28.1,24.1,12.3,18.0,11.5,303.0,17.66,25.9,89.0,85.0,1012.0,26.3,303.0,96.0,80.0,100.0,55.0,14.4,5.5,5.8,0.8,1014.1,1010.1,67.65,0.0054347826086956,1.0,0.0,,0.0,Wednesday,1,2016.0,1764614.0,0.049949999999999994
2016-02-17,DKI3,45.0,,14.0,22.0,36.0,3.0,45.0,PM10,BAIK,28.8,23.7,8.4,18.0,10.4,323.0,16.53,25.6,90.0,90.0,1004.6,23.8,323.0,98.0,75.0,100.0,65.0,13.7,4.5,6.1,1.0,1006.7,1002.7,37.8,0.0044793947839936,1.0,0.0,,0.0,Wednesday,1,2016.0,2206732.0,0.22816874999999998
2016-02-17,DKI4,71.0,,8.0,11.0,18.0,10.0,71.0,PM10,SEDANG,28.5,23.9,12.3,18.0,11.5,303.0,17.66,25.8,90.0,85.0,1008.8,26.3,303.0,97.0,78.0,100.0,55.0,14.4,5.5,5.8,0.8,1010.9,1006.9,67.65,0.0054520222045995,1.0,0.0,,0.0,Wednesday,1,2016.0,2868910.0,0.25965625000000003
2016-02-17,DKI5,17.0,,6.0,33.0,58.0,10.0,58.0,O3,SEDANG,28.3,24.1,8.4,18.0,10.4,323.0,16.53,25.9,89.0,90.0,1011.3,23.8,323.0,96.0,78.0,100.0,65.0,13.7,4.5,6.1,1.0,1013.4,1009.3,37.8,0.0044497181845149,1.0,0.0,,0.0,Wednesday,1,2016.0,2496002.0,0.05238750000000003
2016-02-18,DKI1,56.0,,28.0,41.0,37.0,2.0,56.0,PM10,SEDANG,28.8,24.4,8.3,15.0,13.0,299.0,19.65,26.4,87.0,58.0,1011.4,27.0,299.0,95.0,78.0,85.0,32.0,13.8,6.3,4.7,1.5,1013.1,1009.1,52.290000000000006,0.0062289895194779,1.0,0.0,,0.0,Thursday,1,2016.0,917754.0,0.0621
2016-02-18,DKI2,56.0,,4.0,45.0,37.0,16.0,56.0,PM10,SEDANG,28.7,24.4,4.8,13.0,13.5,291.0,20.31,26.4,87.0,56.0,1011.2,27.0,291.0,94.0,78.0,84.0,17.0,14.9,7.0,4.0,1.8,1013.0,1009.0,33.6,0.0069224683544303,1.0,0.0,,0.0,Thursday,1,2016.0,1764614.0,0.0376
2016-02-18,DKI3,54.0,,14.0,41.0,60.0,3.0,60.0,O3,SEDANG,28.9,23.3,8.3,15.0,13.0,299.0,19.65,25.7,90.0,58.0,1003.8,27.0,299.0,98.0,76.0,85.0,32.0,13.8,6.3,4.7,1.5,1005.5,1001.6,52.290000000000006,0.006276150627615,1.0,0.0,,0.0,Thursday,1,2016.0,2206732.0,0.2105
2016-02-18,DKI4,64.0,,8.0,21.0,44.0,11.0,64.0,PM10,SEDANG,28.9,24.1,4.8,13.0,13.5,291.0,20.31,26.1,89.0,56.0,1008.0,27.0,291.0,96.0,76.0,84.0,17.0,14.9,7.0,4.0,1.8,1009.8,1005.8,33.6,0.0069444444444444,1.0,0.0,,0.0,Thursday,1,2016.0,2868910.0,0.2649
2016-02-18,DKI5,63.0,,7.0,72.0,65.0,8.0,72.0,CO,SEDANG,28.7,24.3,8.3,15.0,13.0,299.0,19.65,26.3,87.0,58.0,1010.5,27.0,299.0,95.0,78.0,85.0,32.0,13.8,6.3,4.7,1.5,1012.2,1008.2,52.290000000000006,0.0062345373577436,1.0,0.0,,0.0,Thursday,1,2016.0,2496002.0,0.0341
2016-02-19,DKI1,62.0,,27.0,40.0,38.0,3.0,62.0,PM10,SEDANG,29.9,23.6,3.0,7.0,13.1,297.0,21.72,26.6,87.0,62.0,1010.3,27.7,297.0,98.0,75.0,96.0,20.0,13.4,5.4,6.5,1.5,1012.1,1007.9,16.200000000000003,0.005344947045432,1.0,0.0,,0.0,Friday,1,2016.0,917754.0,0.06921875
2016-02-19,DKI2,78.0,,14.0,49.0,44.0,16.0,78.0,PM10,SEDANG,29.8,23.6,1.4,8.0,12.9,290.0,22.1,26.7,87.0,64.0,1010.1,27.7,290.0,97.0,75.0,94.0,20.0,13.8,5.7,5.4,1.8,1011.9,1007.7,7.979999999999999,0.0056430056430056,1.0,0.0,,0.0,Friday,1,2016.0,1764614.0,0.051756250000000004
2016-02-19,DKI3,40.0,,14.0,34.0,67.0,3.0,67.0,O3,SEDANG,29.9,22.4,3.0,7.0,13.1,297.0,21.72,25.9,90.0,62.0,1002.8,27.7,297.0,99.0,75.0,96.0,20.0,13.4,5.4,6.5,1.5,1004.5,1000.5,16.200000000000003,0.0053849222177901,1.0,0.0,,0.0,Friday,1,2016.0,2206732.0,0.22748125
2016-02-19,DKI4,73.0,,9.0,13.0,54.0,12.0,73.0,PM10,SEDANG,30.0,22.8,1.4,8.0,12.9,290.0,22.1,26.3,89.0,64.0,1006.9,27.7,290.0,99.0,75.0,94.0,20.0,13.8,5.7,5.4,1.8,1008.6,1004.5,7.979999999999999,0.0056609395173304,1.0,0.0,,0.0,Friday,1,2016.0,2868910.0,0.28069375
2016-02-19,DKI5,38.0,,8.0,56.0,85.0,11.0,85.0,O3,SEDANG,29.8,23.5,3.0,7.0,13.1,297.0,21.72,26.6,87.0,62.0,1009.4,27.7,297.0,98.0,75.0,96.0,20.0,13.4,5.4,6.5,1.5,1011.2,1007.0,16.200000000000003,0.0053497127006142,1.0,0.0,,0.0,Friday,1,2016.0,2496002.0,0.0500375
2016-02-20,DKI1,64.0,,27.0,27.0,34.0,2.0,64.0,PM10,SEDANG,29.8,24.0,17.4,14.0,15.0,302.0,21.04,26.5,88.0,81.0,1011.1,29.9,302.0,96.0,73.0,99.0,49.0,16.2,6.1,7.9,0.7,1012.9,1009.0,106.14,0.0060330333300365,1.0,0.0,,1.0,Saturday,0,2016.0,917754.0,0.0763375
2016-02-20,DKI2,62.0,,4.0,37.0,37.0,15.0,62.0,PM10,SEDANG,29.7,24.2,17.7,17.0,15.5,295.0,21.54,26.5,88.0,77.0,1010.9,30.2,295.0,95.0,74.0,99.0,30.0,17.9,7.2,8.6,1.0,1012.7,1008.7,127.44,0.0071223662083292,1.0,0.0,,1.0,Saturday,0,2016.0,1764614.0,0.0659125
2016-02-20,DKI3,78.0,,14.0,31.0,52.0,3.0,78.0,PM10,SEDANG,30.2,23.0,17.4,14.0,15.0,302.0,21.04,26.0,90.0,81.0,1003.5,29.9,302.0,98.0,72.0,99.0,49.0,16.2,6.1,7.9,0.7,1005.3,1001.5,106.14,0.0060787244643746,1.0,0.0,,1.0,Saturday,0,2016.0,2206732.0,0.2444625
2016-02-20,DKI4,75.0,,8.0,10.0,28.0,15.0,75.0,PM10,SEDANG,30.1,23.5,17.7,17.0,15.5,295.0,21.54,26.3,89.0,77.0,1007.7,30.2,295.0,97.0,73.0,99.0,30.0,17.9,7.2,8.6,1.0,1009.4,1005.5,127.44,0.0071449836260791,1.0,0.0,,1.0,Saturday,0,2016.0,2868910.0,0.2964875
2016-02-20,DKI5,36.0,,9.0,47.0,68.0,10.0,68.0,O3,SEDANG,29.8,24.0,17.4,14.0,15.0,302.0,21.04,26.4,88.0,81.0,1010.2,29.9,302.0,96.0,73.0,99.0,49.0,16.2,6.1,7.9,0.7,1012.0,1008.1,106.14,0.0060384082359928,1.0,0.0,,1.0,Saturday,0,2016.0,2496002.0,0.065975
